id,category,query1,query2,label
284,感冒,宝宝有点打喷嚏流鼻涕还可以打疫苗吗？,宝宝流鼻涕隔多久可以打预防针？,0
285,感冒,治感冒最有效的药是什么？,哪种药治感冒最管用？,1
286,哮喘,患有哮喘病怎么治？,哮喘病有什么症状？,0
287,感冒,宝宝有透明粘鼻涕有什么方法,宝宝有透明粘鼻涕是感冒吗,0
288,肺气肿,肺气肿要注意些什么,肺气肿要注意些什么,1
289,支原体肺炎,我感冒嗓子疼可以吃利君沙吗,嗓子疼，咽口唾沫也疼，家里有利君沙吗？,0
290,胸膜炎,治胸膜炎什么中成药效果好,什么中成药治胸膜炎效果好,1
291,感冒,宝宝一直流鼻涕是为什么,宝宝老是流鼻涕是感冒了吗?,0
292,支原体肺炎,支原体肺炎感染，能否不打吊瓶？,支原体肺炎感染吃什么药？,0
293,哮喘,过敏性哮喘一般要注意什么,过敏性哮喘要注意什么事,1
294,感冒,我总是感冒流鼻涕是什么原因,我爱感冒流鼻涕是怎么了,1
295,哮喘,过敏性哮喘的治疗方法是什么？,过敏性哮喘有哪些治疗方法？,1
296,上呼吸道感染,上呼吸道感染，是不是会传给家里人？,如果上呼吸道感染，会传给家里人吗？,1
297,感冒,中西药治疗感冒哪个效果好,感冒了吃中药和西药哪个效果好,1
298,上呼吸道感染,3岁孩子服用利巴韦林泡腾颗粒可以吗,幼龄儿童以吃利巴韦林泡腾颗粒吗,1
299,肺气肿,治疗肺气肿有什么方法？,肺气肿是什么？,0
300,上呼吸道感染,小儿咽扁颗粒和金莲花颗粒一起喝可以吗,小儿咽扁颗粒能和金莲花颗粒是同一类药吗,0
301,上呼吸道感染,宝宝2岁上呼吸道感染反复发烧该怎么治疗,3岁宝宝上呼吸道感染反复发烧怎么办,0
302,胸膜炎,胸膜炎抽水出血丝是什么原因？,胸膜炎抽水出血丝是什么情况？,1
303,肺炎,小孩肺炎有什么好的治疗方案嘛？,治疗小儿肺炎的偏方有什么,1
304,感冒,感冒引起头痛是怎么回事,感冒引起头痛用不用吃药,0
305,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大能用消炎药吗,0
306,肺炎,肺炎是什么导致的的？,肺炎是什么引起的,1
307,肺气肿,肺气肿患者的饮食禁忌具体有哪些？,病人有肺气肿，怎么办？,0
308,肺炎,巴斯德菌肺炎要怎么诊断检查？,诊断巴斯德菌肺炎要怎么检查？,1
309,肺气肿,肺气肿怎么治疗？,医生肺气肿怎么治疗？,1
310,咳血,肾阴虚吃川黄口服液百令胶囊归还有什么,肾阴虚吃川黄口服液百令胶囊归还有哪种药,1
311,胸膜炎,什么情况下结核胸膜炎会发热,治愈后结核胸膜炎患者发热是不是复发,0
312,肺气肿,肺气肿病人在饮食有什么禁忌?,肺气肿患者平时要注意什么？,0
313,感冒,感冒了孕妇能喝姜汤红糖水吗,喝姜汤红糖水预防感冒吗,0
314,肺气肿,得了肺气肿还能活多久,得了肺气肿还有多久可活？,1
315,感冒,感冒喉咙痛能吃什么水果,感冒喉咙痛是不是咽喉炎,0
316,胸膜炎,胸膜炎抽水出血丝是什么情况？,胸膜炎抽水出血丝怎么治疗,0
317,胸膜炎,胸膜炎的症状表现是什么？,胸膜炎的病因是什么？,0
318,胸膜炎,胸膜炎患者能不能喝羊奶粉？,胸膜炎病人适宜喝羊奶粉吗？,1
319,感冒,孕妇感冒可以喝板蓝根吗,孕妇感冒了能不能喝板蓝根？,1
320,哮喘,治疗支气管炎最好的办法是什么？,支气管炎有什么最佳治疗方案？,1
321,肺气肿,肺气肿要注意怎样的饮食原则？,肺气肿是什么？,0
322,感冒,感冒后喉咙有痰如何处理？,感冒有痰严重吗？,0
323,感冒,哺乳期感冒了吃感冒药合适吗？,感冒能喝清热解毒口服液吗？,0
324,支原体肺炎,支原体肺炎打点滴和吃药哪个效果好？,支原体肺炎打点滴和吃药哪个更管用？,1
325,感冒,"回吸鼻涕有血丝,是鼻咽癌吗？",鼻痛鼻涕有血丝跟鼻癌有什么关系吗,1
326,哮喘,哮喘病患者还能跑步锻炼吗？,哮喘病有得治吗？,0
327,肺炎,怎样治疗孩子肺炎好的快,孩子的肺炎怎么治疗效果更好,1
328,感冒,怀孕16周多感冒了怎么治？,怀孕17周多感冒了怎么办如何是好？,1
329,感冒,怀孕期间感冒了有什么护理小妙招吗,怀孕期间感冒了对宝宝有影响吗,0
330,感冒,怀孕前期感冒需要怎么做,怀孕前期感冒了怎么做才好？,1
331,感冒,怀孕感冒了能喝生姜水吗？,怀孕了，但是感冒不能吃药，能喝煮的姜水吗？,1
332,感冒,宝宝打喷嚏流鼻涕吃什么药见效快？,宝宝打喷嚏流鼻涕吃什么药效果好,1
333,感冒,小孩热伤风的表现有哪些?,小孩热伤风可以喝双黄连吗,0
334,哮喘,变异性哮喘要做哪些检查项目？,变异性哮喘有哪几种,0
335,肺炎,肺炎支原体是通过哪种途径传染的?,宠物会传播肺炎支原体抗体吗,0
336,感冒,感冒流鼻涕吃什么药效果好？,感冒流鼻涕的孩子应注意哪些？,0
337,感冒,感冒鼻塞流鼻涕吃什么药缓解,感冒鼻塞流鼻涕有什么方法,1
338,感冒,一来月经就感冒是什么原因,一来月经就感冒应该注意什么,0
339,上呼吸道感染,多少钱可以买到特一止咳宝片呢,买特一止咳宝片需要多少钱,1
340,感冒,怀孕感冒了该咋办？？？,怀孕感冒了有什么办法？？？,1
341,肺气肿,肺气肿的护理措施要怎么做？,肺气肿的保养要怎么做呢？,0
342,上呼吸道感染,阿莫西林胶囊属于抗生素吗,阿莫西林胶囊是消炎药吗,0
343,感冒,刚刚满月的婴儿感冒有什么好的办法,刚满月婴儿感冒，怎么治疗？,1
344,支原体肺炎,治疗儿童支原体肺炎阿奇霉素要吃几个疗程药？,支原体肺炎是用阿奇霉素吗？,0
345,肺炎,小孩肺炎治好后还会咳嗽多长时间,孩子肺炎好后咳嗽多长时间能好呢?,1
346,胸膜炎,结核胸膜炎能同时喝补血的可以吗,得了结核胸膜炎能喝补血的东西吗,1
347,感冒,刚怀孕时就感冒对胎儿有无影响？,怀孕早期感冒应该注意什么,0
348,感冒,感冒期间能不能喝龙牡壮骨颗粒,感冒能不能喝龙牡壮骨颗粒吗,1
349,感冒,什么样的人可以喝肺力咳合剂？,肺力咳合剂（健兴）什么样的人群可以服用,1
350,肺气肿,肺纤维化肺气肿的治疗方法是啥,如何治疗肺纤维化肺气肿,1
351,感冒,宝宝流清鼻涕，用吃什么药？,宝宝流清鼻涕可以喝葱姜水吗？,0
352,上呼吸道感染,上呼道感染是什么原因引起的,上呼道感染的主要诱因是什么,1
353,感冒,宝宝为老是流鼻涕是什么原因?,宝宝流鼻涕小妙招,0
354,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大有什么办法,1
355,肺炎,成人肺炎能治好吗,成人得了肺炎怎么办呀,0
356,咳血,肺癌化疗后复发，咳得厉害有什么办法,化疗后肺癌又复发了，咳嗽厉害怎么治,1
357,肺气肿,肺气肿是怎样的?能否治好?,肺气肿是什么病?可以治愈吗?,1
358,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会引起心脏病吗,0
359,肺炎,3岁多宝宝肺炎支原体感染咳嗽怎么办,小孩3岁肺炎有10天啦还是咳嗽，怎么办？,0
360,肺炎,成人肺炎能治好吗,成人得了肺炎还治得好吗？,1
361,肺炎,23价肺炎疫苗打需要多少钱啊？,打过23价肺炎疫苗能喝中药吗,0
362,感冒,孕妇感冒能喝小柴胡颗粒吗,孕妇感冒可不可以喝小柴胡颗粒,1
363,上呼吸道感染,阿奇霉素干混剂希舒美作用是什么？,希舒美阿奇霉素干混悬剂是抗生素吗？,0
364,上呼吸道感染,出现了鼻息肉会有什么危害,鼻息肉都有什么危害,1
365,感冒,宝宝鼻塞感冒流鼻涕该怎么办？,小宝宝感冒流鼻涕咋办,1
366,哮喘,过敏性哮喘和一般哮喘的区别是什么,过敏性哮喘和一般哮喘一样吗,1
367,肺气肿,患有肺气肿、慢支有好的治疗方法吗？,患有慢支肺气肿能运动吗？,0
368,感冒,感冒期间能过性生活吗？,女性有点感冒过性生活可以吗,1
369,感冒,哺乳期感冒吃什么药好呢？,哺乳期感冒能吃什么药？,1
370,肺炎,成人得了肺炎还治得好吗？,成人得了肺炎怎么办呀,0
371,肺气肿,肺气肿引起的气短和胸闷怎么办？,肺气肿的症状有哪些表现？,0
372,肺炎,新冠肺炎带什么口罩比较合适,哪种口罩能有效预防新冠肺炎,1
373,感冒,怀孕四个多月感冒了，可不可以喝红糖姜茶？,孕妇感冒了能喝红糖姜水吗,1
374,肺气肿,肺气肿加心脏早搏骤停，怎么治疗?,为什么肺气肿会引起心脏病,0
375,肺炎,孩子得了肺炎要怎么治疗好？,小孩子如果得了肺炎早期症状是什么？,0
376,感冒,怀孕期间感冒了能喝红糖姜水吗？,怀孕感冒吃了感冒清会怎么样？,0
377,感冒,怀孕快三个月了感冒了怎么办才好,怀孕前吃过感冒药有影响吗？,0
378,上呼吸道感染,可以预防小儿上呼吸道感染吗?,小儿上呼吸道感染吃药没有效果怎么办？,0
379,感冒,孩子感冒了，一天要给药几次？,孩子感冒的话，一天需要吃几次药？,1
380,肺炎,小孩肺炎的早期什么症状,小儿肺炎该怎么治疗,0
381,感冒,哺乳期感冒能吃什么药？,哺乳期的妈妈感冒可以喝清热解毒口服液？,0
382,支原体肺炎,小孩支原体肺炎是否传染？,小孩支原体肺炎会不会传染？,1
383,上呼吸道感染,婴幼儿为什么会得上呼吸道感染,婴幼儿上呼吸道感染能吃油腻的食物吗,0
384,感冒,感冒嗓子不舒服的解决办法,感冒嗓子不舒服可以吃阿莫西林吗,0
385,上呼吸道感染,小孩上呼吸道感染反复发烧怎么处理,小孩上呼吸道感染反复发烧需要怎么治疗,1
386,胸膜炎,在什么情况下有可能传染结核胸膜炎,什么是结核胸膜炎,0
387,感冒,经常感冒流鼻涕，是什么原因？,感冒一直流鼻涕可以长期服用感冒药吗,0
388,上呼吸道感染,什么药治疗上呼道感染,上呼道感染会引起咳嗽吗,0
389,感冒,感冒之后嗓子沙哑怎么治疗,因为感冒声音沙哑需要及时治疗吗,0
390,肺气肿,气紧胸闷肺气肿该怎么做？,肺气肿胸闷气短怎么办？,1
391,感冒,怀孕感冒吃阿莫西林有影响吗,哺乳期的宝宝嗓子发炎能吃阿莫西林吗,0
392,哮喘,咳嗽变异性哮喘能治好吗？,咳嗽变异性哮喘能有治愈的可能吗？,1
393,肺气肿,肺气肿用补肺丸来治疗的效果咋么样,肺气肿吃补肺丸几盒才能治好？,0
394,感冒,怀孕快三个月了感冒了怎么办才好,怀孕三个月了怎么样治感冒？,1
395,感冒,晕车能吃三九感冒灵吗,晕车能不能吃三九感冒灵,1
396,哮喘,过敏性哮喘严重，喘不过气了怎样治疗,过敏性哮喘为什么晚上严重,0
397,上呼吸道感染,嗓子发炎服用阿莫西林胶囊可以吗？,嗓子发炎了不能服用阿莫西林胶囊吗？,0
398,咳血,同仁堂百补增力丸适合什么样的症状？,同仁堂百补增力丸的效果好吗？,1
399,上呼吸道感染,服用缬沙坦分散片后会对肾产生伤害吗,吃缬沙坦分散片后会对肾产生副作用吗,1
400,感冒,九个月宝宝感冒流鼻涕怎么办,九个月宝宝流鼻涕可以喝葱白水吗,0
401,感冒,怎么能有效预防感冒？,出现感冒怎么办？,0
402,肺气肿,肺气肿早期咳嗽不断如何治疗？,肺气肿早期能服用哪些药？,0
403,肺炎,23价肺炎疫苗打后咳嗽正常吗,23价肺炎疫苗打后发烧怎么办,1
404,哮喘,变异性哮喘是怎样判断出来的,变异性哮喘应该要注意什么?,0
405,感冒,感冒流鼻涕吃什么药效果显著呢？,婴幼儿感冒流鼻涕可以用鼻贴吗,0
406,支原体肺炎,小儿推拿对支原体肺炎有效果吗？,怎么诊断小儿支原体肺炎？,0
407,感冒,感冒了有什么办法能好的快一些呢,感冒了吃什么药效果好,0
408,肺炎,绿脓杆菌肺炎的治疗方法是什么？,治疗绿脓杆菌肺炎有什么方案？,1
409,肺炎,治好肺炎一般要治疗多长时间,年青人得肺炎只吃药可以吗,0
410,感冒,怀孕快三个月了感冒了如何是好？,怀孕快三个月了感冒了能喝药吗？,0
411,肺炎,产碱杆菌肺炎的症状表现是什么？,产碱杆菌肺炎有什么样的临床表现？,1
412,肺炎,13价肺炎疫苗可以免疫多久,13价肺炎疫苗终生有效吗,1
413,感冒,鼻塞打喷嚏流鼻涕怎么治？,鼻塞打喷嚏流鼻涕是不是感冒了？,0
414,肺炎,咳嗽造成肺炎正在打针能不能吃清蒸螃蟹,咳嗽造成肺炎正在打针吃清蒸螃蟹对病情有影响吗,0
415,哮喘,变异性哮喘的表现有哪些,哪些是变异性哮喘的症状,1
416,感冒,孕妇感冒可不可喝红糖煮姜水吗,孕妇感冒是不能随便吃药对吗,0
417,支原体肺炎,感冒了可以吃地红霉素肠溶片么,地红霉素肠溶片有什么疗效,0
418,上呼吸道感染,强力止咳宁胶囊可以和阿莫西林胶囊一起吃吗,急慢性支气管炎可以服用强力止咳宁胶囊吗,0
419,肺气肿,肺气肿怎么预防？,肺气肿，平时怎样预防治疗？,1
420,肺气肿,肺气肿引发心脏问题打感冒预防针会加速病情恶化吗,肺气肿会引发心脏问题吗,0
421,哮喘,自己怎样判断是否得了哮喘病,哮喘病是怎么得上的,0
422,肺气肿,患了肺气肿要做手术吗？,肺气肿需做手术吗,1
423,感冒,孕妇感冒能吃什么感冒药,孕妇感冒吃哪种感冒药效果好,1
424,感冒,鼻子有血丝出来是鼻咽癌吗？,鼻痛鼻涕有血丝跟鼻癌有什么关系吗,1
425,胸膜炎,胸膜炎和经常生气有什么关系吗,胸膜炎是怎么引起的，跟生气有关系吗,1
426,肺炎,逸舒氟康唑胶囊的注意事项是什么,服用氟康唑胶囊后服用药物期间有哪些注意事项呢,0
427,胸膜炎,结核胸膜炎拍x光有用吗,结核胸膜炎自愈后会不会复发,0
428,胸膜炎,胸膜炎做什么检查确诊？,胸膜炎需要做什么检查？,0
429,胸膜炎,"支气管肺炎,胸膜炎,饮食上注意什么",支气管肺炎严重会引发什么后遗症,0
430,感冒,吃感冒药会不会影响月经推迟,月经期感冒了可以吃消炎药吗,0
431,胸膜炎,细菌性胸膜炎应如何治疗可不可以治愈,细菌性胸膜炎应如何治疗治愈的几率高吗,0
432,感冒,感冒流鼻涕吃什么药效果显著呢？,感冒流鼻涕吃什么药效果好？,1
433,感冒,小孩子一直打喷嚏是感冒了吗？,小孩子一直打喷嚏会不会感冒了,1
434,上呼吸道感染,咳嗽有痰可以服用复方甘草口服溶液吗,复方甘草口服溶液是专治咳嗽有痰的症状吗,1
435,胸膜炎,结核胸膜炎消炎一星期有好转的可能性吗,结核胸膜炎用吃消炎药吗,0
436,感冒,哺乳期感冒能吃什么药？,哺乳期感冒吃什么药效果好？,1
437,支原体肺炎,小儿支原体肺炎的症状有哪些？,小儿支原体肺炎症状是什么？,1
438,感冒,宝宝流鼻涕咳嗽需要吃什么药,宝宝流鼻涕咳嗽应该开些什么药,1
439,感冒,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕是不是上火了,0
440,感冒,感冒需要挂什么科,内科和外科都包括什么,0
441,胸膜炎,引起脑袋胀痛会是胸膜炎吗,脑袋胀痛会发烧吗,0
442,肺气肿,为什么老人肺气肿冬天咳嗽更厉害？,肺气肿为什么冬天咳嗽,1
443,肺气肿,中隔肺气肿一直反反复复，如何彻底治疗？,肺气肿反复发作怎么治疗,1
444,肺炎,孩子得了肺炎，快速治疗方法有哪些,孩子的肺炎怎么治疗效果更好,1
445,感冒,月子里感冒流鼻涕能用什么药,月子里感冒流鼻涕能用中药吗,0
446,胸膜炎,胸膜炎的症状有哪些啊？,胸膜炎是什么病啊，得了胸膜炎会有哪些征兆,0
447,感冒,宝宝打喷嚏流鼻涕吃什么药效果好,吃什么药能让宝宝打喷嚏流鼻涕快点好,1
448,肺炎,23介肺炎疫苗有打的必要吗,打过23价肺炎疫苗能喝酒吗,0
449,感冒,哺乳期腹股沟淋巴结肿大有什么办法,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
450,支原体肺炎,我感冒嗓子疼可以吃利君沙吗,感冒嗓子疼可以吃利君沙吗怎么好,1
451,肺气肿,治疗肺气肿有什么方法？,治疗肺气肿有什么方法不？,1
452,感冒,怀孕期间感冒了打点滴可以吗,怀孕期间感冒了能打点滴吗,1
453,肺炎,打13介肺炎疫苗有什么好处吗,13介肺炎疫苗有打的必要吗,1
