id,category,query1,query2,label
284,肺炎,孩子得了肺炎要怎么治疗好？,孩子的肺炎怎么治疗效果更好,1
285,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大有什么办法,1
286,上呼吸道感染,克拉霉素缓释片可以在那买,克拉霉素缓释片是不是中成药,0
287,感冒,感冒打预防针有什么危害吗,感冒打预防针有副作用吗,1
288,哮喘,变异性哮喘是怎么引发的？,治疗变异性哮喘有什么方法？,0
289,肺炎,宝宝得了肺炎，会有后遗症吗,肺炎治好了会有哪些后遗症吗？,1
290,支原体肺炎,小儿支原体肺炎饮食上有什么需要注意的？,小儿支原体肺炎能根治吗？,0
291,上呼吸道感染,匹多莫德分散片和口服液疗效有什么不同,匹多莫德分散片属于中药吗,0
292,肺炎,老人感染肺炎怎样治疗好得快一点,老人得了肺炎用输液吗,0
293,哮喘,孩子咳嗽哮可不可以坚持凉水洗澡？,孩子咳嗽哮喘能凉水洗澡吗？,1
294,感冒,吃感冒药能影响月经推迟吗,月经期喝红糖水可以吗,0
295,感冒,感冒引起声音沙哑该怎么治疗？,感冒之后嗓子沙哑怎么治疗,1
296,肺气肿,肺气肿病人如何注意饮食？,肺气肿病人能吃公鸡吗？,0
297,肺炎,肺炎一般要治多久才可以好？,一般肺炎要治疗多久才能痊愈,1
298,肺气肿,肺气肿要注意怎样的饮食原则？,肺气肿能吃百合中药酵素吗？,0
299,支原体肺炎,支原体肺炎感染能否不打吊瓶？,支原体肺炎感染，不打吊瓶能行吗？,1
300,肺炎,宝宝反复肺炎有什么办法,宝宝反复肺炎会影响智力吗,0
301,哮喘,有过敏性哮喘适合哪些运动？,什么运动适合过敏性哮喘患者,1
302,肺气肿,有哪些能治疗肺气肿的药物?,肺气肿能治好吗？,0
303,胸膜炎,吃东西左胸口疼是否有好办法能彻底根治吗？,吃东西左胸口疼有哪些好的办法能否根治？,1
304,感冒,病毒性感冒症状有什么？,病毒性感冒有什么症状表现？,1
305,肺炎,冠状病毒感染的症状有哪些？,冠状病毒的症状有哪些？,1
306,肺气肿,肺气肿患者的饮食禁忌具体有哪些？,肺气肿病人能吃公鸡吗？,0
307,肺气肿,肺气肿病情轻重有哪些分类？,肠梗阻分为哪三种？,0
308,哮喘,咳嗽变异性哮喘能治愈吗,咳嗽变异性哮喘可以根治吗,1
309,肺气肿,医生肺气肿是什么原因造成的？,得了肺气肿并有肺大泡怎么办？,0
310,上呼吸道感染,热毒平颗粒乐达非有哪几种药剂制成的,热毒平颗粒乐达非是治疗什么病的药,0
311,哮喘,过敏性哮喘反复发作该怎么处理？,过敏性哮喘有哪些症状？,0
312,感冒,病毒性感冒症状有几种？,哪几个方面说明孩子是病毒性感冒？,1
313,上呼吸道感染,上呼吸道感染和咽炎含姜片能治疗吗？,咽炎和上呼吸道感染能通过含姜片治疗吗？,1
314,肺气肿,有什么方法可以治疗肺气肿？,治疗肺气肿的方法有哪些？,1
315,胸膜炎,胸膜炎复发几率多大复发了是否能治？,胸膜炎复发的概率有多少若复发了能否再治？,1
316,感冒,小孩子流鼻涕是不是感冒的症状？,宝宝流鼻涕注意保暖多喝水可以吗？,0
317,支原体肺炎,罗红霉素的不良反应是什么？,换悼罗红霉素，用什么代替？,0
318,肺气肿,肺气肿能治愈好吗怎么治愈？,肺气肿患者饮食上应该吃什么？,0
319,感冒,宝宝流鼻涕是不是感冒了？,小孩子流鼻涕是不是感冒的症状？,1
320,感冒,感冒了脸浮肿这是怎么了？,感冒了脸浮肿吃东西需要忌口吗,0
321,肺气肿,肺气肿用补肺丸来治疗的效果咋么样,补肺丸哪个牌子好,0
322,哮喘,过敏性哮喘能不能运动,运动性哮喘的危害有哪些,0
323,感冒,小孩子老是感冒该怎么治疗？,小孩子老是感冒怎么治？,1
324,支原体肺炎,宝宝肺炎支原体持续低烧不退如何是好？,小孩患支原体肺炎，还低烧，该怎么处理办？,1
325,上呼吸道感染,马应龙的复方甘草口服溶液用法是怎样的？,马应龙的复方甘草口服溶液有没有副作用？,0
326,上呼吸道感染,巨能清热解毒口服液是不是处方药,巨能清热解毒口服液能开处方药吗,1
327,哮喘,慢阻肺的诊断有没有标准？,诊断慢阻肺有一定的标准吗？,1
328,感冒,宝宝爱流鼻涕怎么回事,宝宝老是流鼻涕需要做什么检查吗?,0
329,感冒,小宝宝感冒流鼻涕有什么好方法,小宝宝感冒流鼻涕怎么办才好,1
330,感冒,九个月宝宝流鼻涕有什么妙招,九个月宝宝流鼻涕有什么好办法,1
331,感冒,孕妇感冒吃什么药好,孕妇感冒有什么药可以用？,1
332,肺气肿,肺气肿的病需要手术治疗吗,肺气肿做手术能治好吗,0
333,上呼吸道感染,小孩咳嗽有痰适合吃些小儿咳喘灵颗粒不？,宝宝咳嗽流脓鼻涕，可以吃小儿肺热咳喘口服液吗？,0
334,肺气肿,嘴唇小腿肿紫是肺气肿造成的吗？,嘴唇小腿肿紫是肺气肿的缘故吗？,1
335,胸膜炎,胸膜炎治不好是什么原因,胸膜炎治好有没有后遗症,0
336,肺炎,23价肺炎疫苗用不用打,23价肺炎疫苗能不能打,1
337,肺气肿,64岁老人肺气肿慢支炎怎么治疗,老年人慢支肺气肿影响睡眠吗？,0
338,感冒,哺乳期打喷嚏，流鼻涕感冒症状怎么办？,哺乳期感冒流鼻涕打喷嚏如何是好,1
339,上呼吸道感染,儿童干咳服用复方桔梗止咳片有效果吗,复方桔梗止咳片是中药还是西药呢,0
340,感冒,我这几天感冒喉咙痛吃感冒胶囊可以吗,感冒喉咙痛吃感冒胶囊有没有副作用,0
341,感冒,鼻子有血丝出来是鼻咽癌吗？,"回吸鼻涕有血丝,是鼻咽癌吗？",1
342,感冒,怀孕21周，感冒了有什么办法？,怀孕期间不小心感冒了该怎么办？,1
343,支原体肺炎,利君沙和甲硝唑会不会有反应,利君沙和甲硝唑能一起吃吗,1
344,感冒,孕妇感冒了能不能喝板蓝根？,孕妇感冒喝板蓝根有副作用吗,0
345,肺炎,七价肺炎球菌结合疫苗一定要打吗？,七价肺炎球菌结合疫苗不打又什么后果？,0
346,感冒,那种感冒药孕妇可以吃,哺乳期妇女感冒能吃什么药,1
347,上呼吸道感染,开空调时上呼吸道容易感染吗？,开空调如何预防上呼吸道感染？,0
348,感冒,感冒流鼻涕能吃什么药？,感冒流鼻涕吃什么药效果好？,1
349,肺炎,得了肺炎容易致死吗,得了肺炎该注意什么？,0
350,哮喘,咳嗽变异性哮喘能根治吗,咳嗽变异性哮喘能治好吗？,1
351,肺气肿,肺气肿属于怎样的疾病？,肺气肿是什么疾病啊？,1
352,咳血,鸦胆子油软胶囊对癌症晚期有效吗,鸦胆子油软胶囊副作用大吗,0
353,肺气肿,肺气肿反反复复怎么办?,肺气肿反复发作怎么治疗,1
354,感冒,小孩感冒发热建议吃药还是打针,小孩感冒发热吃药打针可以一起吗,0
355,肺炎,肺炎支原体阳性指什么？,肺炎支原体阳性代表什么？,1
356,肺炎,13介肺炎疫苗有必要打吗?,23价肺炎疫苗要不要打,1
357,肺气肿,肺气肿复发可能性大吗,肺气肿复发的概率高吗,1
358,上呼吸道感染,中耳炎会不会使上呼吸道感染？,中耳炎能根治吗,0
359,肺气肿,常见的肺气肿症状表现有哪些啊?,肺气肿常见的病因是什么？,0
360,上呼吸道感染,上呼道感染吃什么药,上呼道感染雾化可以吗,0
361,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐肠胃性感冒吗,0
362,胸膜炎,右下肺炎引起的胸膜炎吃什么药好的快？,肺炎引起胸膜炎吃哪种药最好？,1
363,感冒,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕有什么方法,1
364,感冒,感冒打预防针有什么危害吗,感冒打预防针预防什么,1
365,上呼吸道感染,埋线手术做完后脸上会不会有不适的感觉,埋线手术做完后为什么要往上看,0
366,肺炎,怎样治疗孩子肺炎好的快,孩子得了肺炎，快速治疗方法有哪些,1
367,肺炎,小孩肺炎有什么好的治疗方案嘛？,为什么感冒肺炎会加重心脏负担？,0
368,感冒,怀孕前期感冒了用什么办法？？？,怀孕前期感冒应注意什么,0
369,肺气肿,针对肺气肿病人厌食该如何治疗,肺气肿病人爱吃什么,0
370,肺气肿,肺气肿能治好吗？,肺气肿患者饮食上应该吃什么？,0
371,咳血,百令胶囊吃多长时间见效,百令胶囊服用几天可见成效,1
372,上呼吸道感染,吃了太多的龙鹿丸导致嗓子疼该怎么办,龙鹿丸吃了嗓子疼是什么情况,1
373,感冒,感冒了吃药时能喝茶叶水吗？,感冒了吃药时茶叶水能服用吗？,1
374,肺炎,预防肺炎有什么控制措施吗,预防肺癌的方法有哪些,0
375,感冒,中西药治疗感冒哪个效果好,感冒了吃中药和西药哪个效果好,1
376,肺气肿,有肺气肿可以吃什么营养品呢？,肺气肿能吃哪些营养品呢？,1
377,胸膜炎,胸膜炎活动时疼痛有加重的可能性吗？,胸膜炎活动时可以做什么运动,0
378,咳血,小孩吃了富露施咳嗽更厉害了是什么原因,患有哮喘的孩子可以吃富露施吗,0
379,肺炎,大叶肺炎必须要输够两个疗程吗,大叶肺炎输够两个疗程能好吗？,0
380,上呼吸道感染,三个月的孩子支气管炎反复的咳咳不好怎么办？,三个月的孩子支气管炎反复的咳咳不好该如何是好？,1
381,上呼吸道感染,小孩上呼道感染该怎么治疗,小孩上呼道感染是什么原因引起的,1
382,哮喘,过敏性哮喘怎样治疗最好,过敏性哮喘需要终生吃药吗,0
383,感冒,肠胃感冒有什么症状？,肠胃感冒症状表现为什么？,1
384,感冒,四岁小孩感冒头疼应该怎么办,四岁小孩感冒头疼如何是好,1
385,支原体肺炎,四环素洽疗解脲支原体效果怎么样？,四环素洽疗解脲支原体管用吗？,1
386,肺炎,23介肺炎疫苗有必要打吗,23介肺炎疫苗有打的必要吗,1
387,上呼吸道感染,早上起床为什么会感觉呼吸困难，胸口闷,起床感觉呼吸困难，胸口闷需要输液么,0
388,哮喘,最近胸闷咳嗽呼吸困难是不是哮喘的症状？,最近胸闷咳嗽呼吸困难是得了哮喘吗？,1
389,上呼吸道感染,头痛与上呼吸道感染怎么鉴别？,上呼吸道感染吃什么药?,0
390,胸膜炎,干性胸膜炎是不是传染？和注意事项..,干性胸膜炎是否传染？,0
391,感冒,哺乳期感冒能吃什么药？,哺乳期感冒吃什么药效果好？,1
392,肺炎,宝宝得了肺炎怎样治疗,孕妇得了肺炎如何救治,0
393,上呼吸道感染,鼻渊通窍颗粒是用来冶疗鼻咽炎的吗,鼻炎的症状有哪些,0
394,感冒,一直流鼻涕打喷嚏该咋办,一直流鼻涕打喷嚏用吃药吗,0
395,感冒,什么样的人群可以服用肺力咳合剂（健兴）,肺力咳合剂有什么样的作用啊？,0
396,胸膜炎,肺炎引起的胸膜炎如何是好,肺炎导致的胸膜炎应该怎么治疗,1
397,上呼吸道感染,中耳炎会使上呼吸道感染吗?,上呼道感染和中耳炎有关系吗,1
398,上呼吸道感染,晚上干咳很严重吃什么药效果好,干咳无痰怎么回事,0
399,感冒,为什么痰是黄的的，头也痛，流鼻涕还轻微咳嗽,头痛流鼻涕是不是感冒了,0
400,哮喘,得了过敏性哮喘怎么办,过敏性哮喘的症状有哪些,0
401,咳血,百令胶囊的用法用量,百令胶囊禁忌高血压心脏病患者吗,0
402,感冒,孕妇感冒可以吃什么药？,孕妇感冒能吃营养品吗？,0
403,上呼吸道感染,阿莫西林胶囊是不是抗生素,阿莫西林胶囊是消炎药吗,0
404,胸膜炎,什么中成药治疗治胸膜炎好,治胸膜炎期间应该注意什么,0
405,感冒,小孩感冒鼻塞流鼻涕怎么办才好啊?,孩子感冒流鼻涕分几种,0
406,支原体肺炎,肺炎支原体阳性是什么引起的？,肺炎支原体阳性是什么原因导致的？,1
407,肺气肿,肺气肿要注意些什么,肺气肿病人在家传染吗,0
408,咳血,胃康灵胶囊哪个牌子比较好,葵花胃康灵胶囊是专治胃病的药吗,0
409,感冒,宝宝有透明粘鼻涕需要治疗吗,宝宝有透明粘鼻涕是鼻炎吗,0
410,感冒,一岁半的小孩不感冒老是流鼻涕怎么用药,一岁半的小孩感冒后好了还咳嗽怎么办呀,0
411,哮喘,咳嗽变异性哮喘病因是什么？,什么原因导致的咳嗽变异性哮喘,1
412,上呼吸道感染,托平缬沙坦胶囊副作用有哪些呢,托平缬沙坦胶囊能长期口服吗,0
413,肺炎,23价肺炎疫苗的不良反应有什么？,23价肺炎疫苗会不会有不良反应吗?,1
414,哮喘,怎样治疗咳嗽变异性哮喘？,咳嗽变异性哮喘要怎么办？,1
415,感冒,小孩长期流鼻涕是为什么？,小孩长期流鼻涕用吃药吗,0
416,感冒,孩子感冒流鼻涕有什么办法？,小宝宝感冒流鼻涕该做什么？,1
417,肺炎,新型冠状肺炎的体温,新型冠状病毒的温度,1
418,感冒,怀孕感冒了采取什么方法？？？,怀孕感冒了该咋办？？？,1
419,感冒,孕妇感冒吃什么药好,孕妇感冒有什么药可以用？,1
420,支原体肺炎,支原体肺炎吃什么药管用?,支原体肺炎适宜服用什么药?,1
421,支原体肺炎,3岁宝宝支原体肺炎，弱阳性是什么意思？,支原体肺炎好治吗？,0
422,上呼吸道感染,上呼吸道感染的婴幼儿吃什么药？,婴幼儿上呼吸道感染会留下后遗症吗？,0
423,感冒,哺乳期感冒的小妙招有什么,哺乳期感冒吃什么药不影响哺乳,0
424,肺炎,23价肺炎疫苗需要多少钱,23价肺炎疫苗打完要多少钱,1
425,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕是不是上火了,0
426,感冒,怀孕期间感冒了，快速高效的治疗方法有哪几种,孕妇感冒禁止吃辛辣和油炸食物对吗,0
427,上呼吸道感染,克拉霉素缓释片要服用多少天才会有效果,孕妇能吃克拉霉素缓释片吗,0
428,感冒,为什么感冒会引起头痛？,感冒引起头痛是为什么,1
429,上呼吸道感染,匹多莫德分散片和口服液疗效有什么不同,匹多莫德分散片和口服液哪个用起来比较好,1
430,感冒,怀孕五个多月感冒有什么治疗方法,怀孕五个多月感冒了如何用药,1
431,上呼吸道感染,上呼吸道感染了可以吃什么药？,吃什么药可以治疗上呼吸道感染？,1
432,肺炎,肺炎病毒空气存活时间,病毒性肺炎多久能好,0
433,肺炎,23价肺炎疫苗一针是多钱,23价肺炎疫苗老人打几次,0
434,哮喘,儿童变异性哮喘怎么办？,如何医治儿童变异性哮喘？,1
435,上呼吸道感染,巨能清热解毒口服液是正规药品吗,巨能清热解毒口服液是可靠的药品吗,1
436,上呼吸道感染,医生为孕妇开的阿莫西林胶囊可以吃吗？,孕妇可以吃贝诺脂片吗？是医院医生开的,0
437,胸膜炎,胸膜炎好了为什么还会胸疼？,胸膜炎抽水后呼吸胸部疼痛，怎么回事？,0
438,上呼吸道感染,吃了太多的龙鹿丸导致嗓子疼该怎么办,龙鹿丸吃多长时间才会有效果,0
439,胸膜炎,胸膜炎恢复期间总是前胸痛为什么,为什么胸膜炎恢复期间总是前胸痛,1
440,肺炎,新型肺炎的潜伏期,新型肺炎的治疗,0
441,肺气肿,肺气肿是什么病？严不严重？,肺气肿的病因是什么？,0
442,肺气肿,治疗肺气肿有什么方法不？,肺气肿是什么？,0
443,肺气肿,肺气肿和心脏早搏骤停如何治愈呢,肺气肿加心脏早搏骤停是怎么了?,0
444,肺气肿,肺气肿吃什么药能快点好？,肺气肿病人怎么治疗的？,0
445,肺气肿,气喘肺气肿怎么办？,"肺气肿患者发病时,气喘怎么办呢？",1
446,感冒,藿香正气口服药和感冒药效果一样吗,藿香正气口服液治疗感冒吗,0
447,肺炎,13价肺炎疫苗可以管一辈子吗?,宝宝得肺炎的早期症状是什么?,0
448,感冒,回吸鼻涕带血是怎么回事,鼻窦炎回吸鼻涕中带血怎么回事,0
449,肺炎,孕妇肺炎支原体抗体弱阳性是什么病,孕妇肺炎支原体抗体弱阳性意味着什么,1
450,哮喘,怎样治疗过敏性哮喘,得了过敏性哮喘怎么办,1
451,肺气肿,肺气肿属于怎样的疾病？,肺气肿是什么病？,1
452,肺气肿,治疗肺气肿的最好的方法有哪哪些？,肺气肿有最好的办法吗？,0
453,感冒,哺乳期感冒可以吃什么药疗效好,哺乳期感冒吃什么药好呢？,1
454,支原体肺炎,儿童支原体肺炎需要吃阿奇霉素几个疗程？,儿童支原体肺炎吃几个疗程的阿奇霉素能好？,1
455,肺气肿,肺气肿是怎么造成的？,得了肺气肿影响睡眠吗？,0
